Date,MSFT,AMZN,KO,MA,COST,LUV,XOM,TSLA
2020-01-31,170.23,2008.72,58.4,315.94,305.52,54.98,62.12,650.57
2020-02-03,174.38,2004.2,58.58,324.52,302.0,55.22,60.73,780.0
2020-02-04,180.12,2049.67,58.84,329.12,304.9,55.68,59.97,887.06
2020-02-05,179.9,2039.87,58.85,328.32,308.95,56.95,62.73,734.7
2020-02-06,183.63,2050.23,58.99,329.3,310.61,57.72,61.88,748.96
2020-02-07,183.89,2079.28,59.19,327.0,313.63,57.26,61.47,748.07
2020-02-10,188.7,2133.91,59.75,330.28,313.79,57.42,59.96,771.28
2020-02-11,184.44,2150.8,59.59,330.92,310.68,57.93,60.53,774.38
2020-02-12,184.71,2160.0,59.41,334.16,315.12,58.48,61.27,767.29
2020-02-13,183.71,2149.87,59.61,335.84,318.2,58.54,60.93,804.0
2020-02-14,185.35,2134.87,59.95,340.95,318.31,57.97,60.65,800.03
2020-02-18,187.23,2155.67,59.53,341.24,322.05,57.6,59.88,858.4
2020-02-19,187.28,2170.22,59.77,344.56,323.02,57.11,60.34,917.42
2020-02-20,184.42,2153.1,59.72,344.45,324.08,56.94,59.86,899.41
2020-02-21,178.59,2095.97,60.13,339.7,321.95,56.53,59.13,901.0
2020-02-24,170.89,2009.29,58.65,324.67,313.62,54.11,56.36,833.79
2020-02-25,168.07,1972.74,57.82,302.89,304.87,49.66,54.2,799.91
2020-02-26,170.17,1979.59,57.6,298.04,305.69,48.9,53.01,778.8
2020-02-27,158.18,1884.3,54.93,285.82,293.13,46.63,49.82,679.0
2020-02-28,162.01,1883.75,53.49,290.25,281.14,46.19,51.44,667.99
2020-03-02,172.79,1953.95,55.92,306.74,309.14,46.95,53.88,743.62
2020-03-03,164.51,1908.99,56.06,292.0,302.73,45.21,51.3,745.51
2020-03-04,170.55,1975.83,58.92,302.36,320.74,46.93,52.42,749.5
2020-03-05,166.27,1924.03,56.74,290.73,315.76,45.25,50.11,724.54
2020-03-06,161.57,1901.09,55.26,287.01,311.34,45.73,47.69,703.48
2020-03-09,150.62,1800.61,51.86,262.01,301.98,43.62,41.86,608.0
2020-03-10,160.92,1891.82,53.66,280.57,309.4,45.56,43.41,645.33
2020-03-11,153.63,1820.86,52.21,269.76,297.43,42.49,41.98,634.23
2020-03-12,139.06,1676.61,47.16,241.5,279.85,36.07,37.18,560.55
2020-03-13,158.83,1785.0,48.47,270.01,302.27,41.28,38.12,546.62
2020-03-16,135.42,1689.15,45.26,235.65,283.18,37.52,34.49,445.07
2020-03-17,146.57,1807.84,47.18,237.88,306.99,38.25,36.81,430.2
2020-03-18,140.4,1830.0,44.85,227.93,307.5,35.15,33.12,361.22
2020-03-19,142.71,1880.93,41.83,227.15,305.22,30.86,34.43,427.64
2020-03-20,137.35,1846.09,38.3,211.42,290.42,31.94,32.74,427.53
2020-03-23,135.98,1902.83,37.56,203.3,285.53,33.73,31.45,434.29
2020-03-24,148.34,1940.1,39.45,237.07,284.94,37.66,35.44,505.0
2020-03-25,146.92,1885.84,41.61,256.48,280.86,39.4,37.29,539.25
2020-03-26,156.11,1955.49,44.29,263.18,292.3,41.23,38.82,528.16
2020-03-27,149.7,1900.1,42.81,247.65,284.33,36.38,36.95,514.36
2020-03-30,160.23,1963.95,45.0,253.25,291.12,35.1,37.5,502.13
2020-03-31,157.71,1949.72,44.25,241.56,285.13,35.61,37.97,524.0
2020-04-01,152.11,1907.7,42.12,228.61,286.78,32.04,37.53,481.56
2020-04-02,155.26,1918.83,43.95,238.88,291.48,31.5,40.4,454.47
2020-04-03,153.83,1906.59,43.83,237.03,288.65,30.54,39.21,480.01
2020-04-06,165.27,1997.59,46.67,265.94,305.12,30.7,40.47,516.24
2020-04-07,163.49,2011.6,46.51,259.08,303.63,32.77,41.24,545.45
2020-04-08,165.13,2043.0,47.82,270.95,305.97,34.3,43.85,548.84
2020-04-09,165.14,2042.76,49.0,269.4,300.01,36.47,43.13,573.0
2020-04-13,165.51,2168.87,46.93,263.34,299.62,34.26,42.76,650.95
2020-04-14,173.7,2283.32,48.92,270.72,314.14,34.78,42.43,709.89
2020-04-15,171.88,2307.68,47.61,257.14,310.27,32.82,40.48,729.83
2020-04-16,177.04,2408.19,47.1,246.76,321.56,30.68,39.15,745.21
2020-04-17,178.6,2375.0,48.06,259.97,317.92,31.19,43.22,753.89
2020-04-20,175.06,2393.61,46.53,251.73,312.08,31.06,41.18,746.36
2020-04-21,167.82,2328.12,45.38,245.35,301.33,30.11,40.96,686.72
2020-04-22,173.52,2363.49,45.68,256.91,309.42,29.71,42.13,732.11
2020-04-23,171.42,2399.45,45.07,255.86,305.4,30.14,43.45,705.63
2020-04-24,174.55,2410.22,45.43,258.76,310.55,29.33,43.73,725.15
2020-04-27,174.05,2376.0,46.78,265.12,308.78,29.11,43.94,798.75
2020-04-28,169.81,2314.08,46.74,264.6,304.95,29.69,44.97,769.12
2020-04-29,177.43,2372.71,47.12,283.69,307.09,30.97,47.46,800.51
2020-04-30,179.21,2474.0,45.89,274.97,303.0,31.25,46.47,781.88
2020-05-01,174.57,2286.04,45.6,268.74,301.92,29.23,43.14,701.32
2020-05-04,178.84,2315.99,45.14,269.26,304.49,27.56,44.88,761.19
2020-05-05,180.76,2317.8,45.4,273.98,307.92,26.42,44.83,768.21
2020-05-06,182.54,2351.26,44.75,272.44,308.89,24.93,43.99,782.58
2020-05-07,183.6,2367.61,44.6,278.47,305.0,25.45,44.24,780.04
2020-05-08,184.68,2379.61,46.11,282.44,305.94,27.2,46.18,819.42
2020-05-11,186.74,2409.0,45.54,281.23,310.33,26.09,45.74,811.29
2020-05-12,182.51,2356.95,44.82,272.11,304.84,25.24,44.12,809.41
2020-05-13,179.75,2367.92,43.94,269.16,302.14,24.0,41.93,790.96
2020-05-14,180.53,2388.85,43.7,277.31,299.74,24.78,42.3,803.33
2020-05-15,183.16,2409.78,43.26,278.94,299.21,23.87,42.0,799.17
2020-05-18,184.91,2426.26,44.97,289.9,302.76,27.09,45.34,813.63
2020-05-19,183.63,2449.33,44.54,290.73,304.63,27.69,43.94,808.01
2020-05-20,185.66,2497.94,45.89,298.8,304.91,29.15,45.37,815.56
2020-05-21,183.43,2446.74,45.17,294.26,301.97,29.6,44.56,827.6
2020-05-22,183.51,2436.88,45.03,294.91,302.43,28.87,44.6,816.88
2020-05-26,181.57,2421.86,46.09,303.33,304.8,32.52,45.91,818.87
2020-05-27,181.81,2410.39,46.73,299.77,306.01,33.66,46.24,820.23
2020-05-28,181.4,2401.1,47.09,302.3,309.56,32.55,45.04,805.81
2020-05-29,183.25,2442.37,46.68,300.89,308.47,32.1,45.47,835.0
2020-06-01,182.83,2471.04,46.99,301.4,308.29,33.62,46.28,898.1
2020-06-02,184.91,2472.41,46.9,303.59,307.09,34.48,47.31,881.56
2020-06-03,185.36,2478.4,47.9,307.07,306.64,36.42,49.24,882.96
2020-06-04,182.92,2460.6,47.92,301.37,310.75,38.27,49.1,864.38
2020-06-05,187.2,2483.0,49.09,311.88,312.04,38.18,53.08,885.66
2020-06-08,188.36,2524.06,49.85,310.41,307.19,40.59,54.74,949.92
2020-06-09,189.8,2600.86,49.0,311.49,305.55,38.01,53.52,940.67
2020-06-10,196.84,2647.45,48.62,313.15,307.33,37.14,50.65,1025.05
2020-06-11,186.27,2557.96,45.54,291.25,300.83,32.83,46.18,972.84
2020-06-12,187.74,2545.02,45.6,297.79,298.7,35.87,47.17,935.28
2020-06-15,188.94,2572.68,46.3,297.17,297.18,36.34,47.14,990.9
2020-06-16,193.57,2615.27,46.77,304.48,301.36,36.57,48.2,982.13
2020-06-17,194.24,2640.98,46.58,303.76,299.61,36.31,46.63,991.79
2020-06-18,196.32,2653.98,46.99,304.85,299.57,35.85,46.92,1003.96
2020-06-19,195.15,2675.01,46.02,296.5,299.9,34.55,45.98,1000.9
2020-06-22,200.57,2713.82,45.74,304.44,300.45,34.36,46.42,994.32
2020-06-23,201.91,2764.41,45.64,306.88,301.29,34.75,46.7,1001.78
2020-06-24,197.84,2734.4,44.65,294.01,298.02,32.25,44.5,960.85
2020-06-25,200.34,2754.58,44.93,298.01,300.53,32.97,45.17,985.98
2020-06-26,196.33,2692.87,43.57,289.34,296.56,31.96,43.62,959.74
2020-06-29,198.44,2680.38,44.36,292.93,301.59,35.04,44.32,1009.35
2020-06-30,203.51,2758.82,44.68,295.7,303.21,34.18,44.72,1079.81
2020-07-01,204.7,2878.7,44.82,301.17,304.75,33.81,43.71,1119.63
2020-07-02,206.26,2890.3,44.88,302.42,305.74,34.12,44.08,1208.66
2020-07-06,210.7,3057.04,45.23,305.57,311.49,34.3,44.39,1371.58
2020-07-07,208.25,3000.12,45.21,299.91,316.23,33.01,43.24,1389.86
2020-07-08,212.83,3081.11,45.07,300.15,316.32,32.89,43.14,1365.88
2020-07-09,214.32,3182.63,43.91,294.59,325.54,31.57,41.36,1394.28
2020-07-10,213.67,3200.0,45.15,295.68,326.23,33.22,42.65,1544.65
2020-07-13,207.07,3104.0,45.25,290.18,322.92,32.64,42.66,1497.06
2020-07-14,208.35,3084.0,45.87,298.95,328.0,33.25,44.07,1516.8
2020-07-15,208.04,3008.87,46.4,305.72,326.7,35.75,44.63,1546.01
2020-07-16,203.92,2999.9,46.15,299.35,326.27,34.21,44.28,1500.64
2020-07-17,202.88,2961.97,46.82,304.06,324.79,34.13,43.52,1500.84
2020-07-20,211.6,3196.84,46.12,311.96,326.51,32.98,42.5,1643.0
2020-07-21,208.75,3138.29,47.2,307.6,327.74,33.62,44.65,1568.36
2020-07-22,211.75,3099.91,48.48,313.37,328.3,33.3,43.61,1592.33
2020-07-23,202.54,2986.55,48.28,309.9,326.11,32.79,43.7,1513.07
2020-07-24,201.3,3008.91,48.49,306.92,325.78,31.66,43.43,1417.0
2020-07-27,203.85,3055.21,48.48,308.86,327.6,31.53,44.07,1539.6
2020-07-28,202.02,3000.33,48.18,306.33,327.57,32.29,43.55,1476.49
2020-07-29,204.06,3033.53,48.02,309.3,326.14,31.79,44.03,1499.11
2020-07-30,203.9,3051.88,47.69,309.0,324.82,30.96,41.87,1487.49
2020-07-31,205.01,3164.68,47.24,308.53,325.53,30.89,42.08,1430.76
2020-08-03,216.54,3111.89,46.3,312.59,329.32,31.58,42.25,1485.0
2020-08-04,213.29,3138.83,46.69,314.39,339.79,31.4,43.47,1487.0
2020-08-05,212.94,3205.03,47.22,328.0,339.97,32.72,43.85,1485.02
2020-08-06,216.35,3225.0,47.48,330.14,343.31,33.02,43.64,1489.58
2020-08-07,212.48,3167.46,47.8,328.02,340.91,33.28,43.44,1452.71
2020-08-10,208.25,3148.16,47.72,322.88,340.0,34.99,44.51,1418.57
2020-08-11,203.38,3080.67,47.93,328.54,332.43,35.29,44.97,1374.39
2020-08-12,209.19,3162.24,48.43,327.63,336.76,35.25,44.09,1554.76
2020-08-13,208.7,3161.02,48.38,326.19,335.7,34.71,43.01,1621.0
2020-08-14,208.9,3148.02,48.45,326.8,336.28,34.9,43.2,1650.71
2020-08-17,210.28,3182.41,48.21,330.23,339.96,33.81,42.64,1835.64
2020-08-18,211.49,3312.49,48.42,331.0,340.75,34.16,42.43,1887.09
2020-08-19,209.7,3260.48,47.37,332.4,340.9,34.27,41.96,1878.53
2020-08-20,214.58,3297.37,47.35,337.32,340.87,34.46,41.32,2001.83
2020-08-21,213.02,3284.72,47.28,337.1,344.61,34.69,41.01,2049.98
2020-08-24,213.69,3307.46,47.97,343.64,344.13,36.91,42.22,2014.2
2020-08-25,216.47,3346.49,47.91,347.66,344.71,37.06,40.88,2023.34
2020-08-26,221.15,3441.85,48.16,351.02,344.27,36.38,40.01,2153.17
2020-08-27,226.58,3400.0,48.23,356.0,346.36,37.65,39.74,2238.75
2020-08-28,228.91,3401.8,49.83,366.12,348.37,38.81,40.69,2213.4
2020-08-31,225.53,3450.96,49.53,358.19,347.66,37.58,39.94,498.32
2020-09-01,227.27,3499.12,49.12,356.9,351.38,37.91,39.43,475.05
2020-09-02,231.65,3531.45,51.19,360.7,358.86,39.17,39.19,447.37
2020-09-03,217.3,3368.0,50.48,343.84,348.3,38.74,39.11,407.0
2020-09-04,214.25,3294.62,51.04,335.01,346.57,39.39,39.08,418.32
2020-09-08,202.66,3149.84,49.81,329.88,338.86,40.5,38.18,330.21
2020-09-09,211.29,3268.61,50.19,339.64,346.43,39.22,37.95,366.28
2020-09-10,205.37,3175.11,50.0,332.88,339.53,38.94,37.0,371.34
2020-09-11,204.03,3116.22,51.06,330.15,339.13,38.95,36.9,372.72
2020-09-14,205.41,3102.97,50.71,338.6,342.92,40.06,36.66,419.62
2020-09-15,208.78,3156.13,51.05,339.14,343.91,40.61,36.27,449.76
2020-09-16,205.05,3078.1,50.79,341.85,343.73,42.1,37.81,441.76
2020-09-17,202.91,3008.73,50.55,339.43,338.88,40.4,37.8,423.43
2020-09-18,200.39,2954.91,50.45,335.26,335.96,39.83,37.19,442.15
2020-09-21,202.54,2960.47,49.09,327.85,339.57,37.52,36.43,449.39
2020-09-22,207.42,3128.99,49.66,335.31,344.45,38.12,35.53,424.23
2020-09-23,200.59,2999.86,48.21,324.53,344.63,37.55,34.39,380.36
2020-09-24,203.19,3019.79,48.7,328.21,347.0,36.86,34.32,387.79
2020-09-25,207.82,3095.13,48.72,331.78,342.58,37.1,34.64,407.34
2020-09-28,209.44,3174.05,49.28,338.39,349.62,38.24,35.31,421.2
2020-09-29,207.26,3144.88,48.92,336.23,352.14,37.61,34.28,419.07
2020-09-30,210.33,3148.73,49.37,338.17,355.0,37.5,34.33,429.01
2020-10-01,212.46,3221.26,49.18,343.37,358.46,37.93,33.13,448.16
2020-10-02,206.19,3125.0,49.36,338.83,355.01,38.76,32.98,415.09
2020-10-05,210.38,3199.2,49.38,343.25,358.58,38.49,33.74,425.68
2020-10-06,205.91,3099.96,48.94,337.43,358.35,37.58,33.39,413.98
2020-10-07,209.83,3195.69,49.56,343.9,363.02,38.59,33.5,425.3
2020-10-08,210.58,3190.55,50.46,345.15,365.09,38.99,35.26,425.92
2020-10-09,215.81,3286.65,50.81,352.39,369.46,39.73,34.74,434.0
2020-10-12,221.4,3442.93,51.09,352.04,376.48,39.19,34.63,442.3
2020-10-13,222.86,3443.63,50.22,345.84,380.68,39.13,34.22,446.65
2020-10-14,220.86,3363.71,50.12,342.7,378.34,39.25,34.15,461.3
2020-10-15,219.66,3338.65,49.99,338.57,376.58,38.8,34.45,448.88
2020-10-16,219.66,3272.71,50.03,339.4,381.54,39.68,34.1,439.67
2020-10-19,214.22,3207.21,49.62,331.67,375.56,39.85,33.42,430.83
2020-10-20,214.65,3217.01,50.25,331.72,378.31,40.16,33.7,421.94
2020-10-21,214.8,3184.94,49.99,333.42,377.82,39.84,33.16,422.64
2020-10-22,214.89,3176.4,50.68,333.6,375.75,41.93,34.86,425.79
2020-10-23,216.23,3204.4,50.52,329.61,374.6,42.79,34.16,420.63
2020-10-26,210.08,3207.04,49.8,318.06,370.71,41.1,33.35,420.28
2020-10-27,213.25,3286.33,49.9,317.11,372.72,39.93,32.82,424.68
2020-10-28,202.68,3162.78,47.96,291.38,364.96,38.14,31.57,406.02
2020-10-29,204.72,3211.01,48.02,293.18,364.86,39.57,32.97,410.83
2020-10-30,202.47,3036.15,48.06,288.64,357.62,39.53,32.62,388.04
2020-11-02,202.33,3004.48,48.62,289.97,364.39,38.4,33.99,400.51
2020-11-03,206.43,3048.41,49.35,295.39,371.96,38.85,33.41,423.9
2020-11-04,216.39,3241.16,49.17,307.2,376.17,38.93,33.23,420.98
2020-11-05,223.29,3322.0,49.44,316.53,385.23,41.05,33.17,438.09
2020-11-06,223.72,3311.37,49.45,313.64,385.66,40.01,32.78,429.95
2020-11-09,218.39,3143.74,52.57,344.56,365.0,43.89,36.93,421.26
2020-11-10,211.01,3035.02,53.98,334.78,366.62,44.81,36.86,410.36
2020-11-11,216.55,3137.39,53.58,332.39,372.92,43.22,36.48,417.13
2020-11-12,215.44,3110.28,53.01,328.29,375.71,41.92,35.23,411.76
2020-11-13,216.51,3128.81,53.45,335.03,378.84,43.88,36.08,408.5
2020-11-16,217.23,3131.06,53.85,335.45,379.79,45.58,38.16,408.09
